condition,fold,form,gold_lemma,pred_lemma,correct,rule_seen,train_freq,length
kazroberta_silver,8,қабылданған,қабылда,қабылданған,0,1,0,11
kazroberta_silver,8,шешім,шешім,шешім,1,1,0,5
kazroberta_silver,8,қанағаттандыруы,қанағаттандыр,қанағаттандыруы,0,0,0,15
kazroberta_silver,8,тиіс,тиіс,тиіс,1,1,13,4
kazroberta_silver,8,деп,де,де,1,1,33,3
kazroberta_silver,8,ойлаймын,ойла,ойла,1,1,1,8
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Юрий,Юрий,Юрий,1,1,0,4
kazroberta_silver,8,Лужков,Лужков,Лужков,1,1,0,6
kazroberta_silver,8,жаңа,жаңа,жаңа,1,1,16,4
kazroberta_silver,8,туындының,туынды,туындының,0,1,0,9
kazroberta_silver,8,қолжазбасымен,қолжазба,қолжазбасымен,0,0,0,13
kazroberta_silver,8,танысып,тан,таныс,0,0,0,7
kazroberta_silver,8,шығыпты,шық,шығыпты,0,0,0,7
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Неміз,не,Неміз,0,0,0,5
kazroberta_silver,8,кетіп,кет,кет,1,1,1,5
kazroberta_silver,8,барады,бар,бар,1,1,2,6
kazroberta_silver,8,?,?,?,1,1,78,1
kazroberta_silver,8,Сенат,сенат,Сенат,0,1,0,5
kazroberta_silver,8,депутаттарын,депутат,депутаттарын,0,0,0,12
kazroberta_silver,8,сайлау,сайла,сайлау,0,1,2,6
kazroberta_silver,8,кезінде,кез,кез,1,1,4,7
kazroberta_silver,8,таңдаушылардың,таңдаушы,таңдаушылардың,0,1,0,14
kazroberta_silver,8,тізімдері,тізім,тізім,1,1,0,9
kazroberta_silver,8,жасалады,жаса,жаса,1,1,1,8
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Қандай,қандай,қандай,1,1,2,6
kazroberta_silver,8,болғанда,бол,бол,1,1,1,8
kazroberta_silver,8,да,да,да,1,1,36,2
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,қала,қала,қала,1,1,4,4
kazroberta_silver,8,ескі,ескі,ескі,1,1,2,4
kazroberta_silver,8,заман,заман,заман,1,1,0,5
kazroberta_silver,8,-ақ,-ақ,-ақ,1,1,0,3
kazroberta_silver,8,адамдардың,адам,адамдардың,0,0,0,10
kazroberta_silver,8,өмір,өмір,өмір,1,1,2,4
kazroberta_silver,8,сүруіне,сүр,сүруіне,0,0,0,7
kazroberta_silver,8,қолайлы,қолайлы,қолайлы,1,1,0,7
kazroberta_silver,8,мекен,мекен,мекен,1,1,1,5
kazroberta_silver,8,болған,бол,бол,1,1,12,6
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Еуропаның,Еуропа,Еуропа,1,1,1,9
kazroberta_silver,8,өзге,өзге,өзге,1,1,3,4
kazroberta_silver,8,елдерінде,ел,елдерінде,0,0,0,9
kazroberta_silver,8,де,да,да,1,1,24,2
kazroberta_silver,8,пайда,пайда,пайда,1,1,3,5
kazroberta_silver,8,болды,бол,бол,1,1,28,5
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Мектеп,мектеп,мектеп,1,1,0,6
kazroberta_silver,8,түлектері,түлек,түлектері,0,0,0,9
kazroberta_silver,8,қазақ,қазақ,қазақ,1,1,9,5
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,орыс,орыс,орыс,1,1,8,4
kazroberta_silver,8,және,және,және,1,1,52,4
kazroberta_silver,8,ағылшын,ағылшын,ағылшын,1,1,3,7
kazroberta_silver,8,тілдерін,тіл,тіл,1,1,7,8
kazroberta_silver,8,білуге,біл,біл,1,1,1,6
kazroberta_silver,8,тиіс,тиіс,тиіс,1,1,13,4
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Кімді,кім,кім,1,1,0,5
kazroberta_silver,8,ұрып,ұр,ұр,1,1,0,4
kazroberta_silver,8,жығатынын,жық,жығатынын,0,0,0,9
kazroberta_silver,8,кім,кім,кім,1,1,11,3
kazroberta_silver,8,білсін,біл,біл,1,1,1,6
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,әйтеуір,әйтеуір,әйтеуір,1,1,0,7
kazroberta_silver,8,ала,ал,ала,0,1,3,3
kazroberta_silver,8,шықты,шық,шық,1,1,8,5
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Малына,мал,мал,1,1,0,6
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,жанына,жан,жан,1,1,0,6
kazroberta_silver,8,ие,ие,ие,1,1,6,2
kazroberta_silver,8,болып,бол,бол,1,1,26,5
kazroberta_silver,8,отырған,отыр,отыр,1,1,2,7
kazroberta_silver,8,қай,қай,қай,1,1,3,3
kazroberta_silver,8,қазақ,қазақ,қазақ,1,1,9,5
kazroberta_silver,8,бар,бар,бар,1,1,27,3
kazroberta_silver,8,?,?,?,1,1,78,1
kazroberta_silver,8,Азаматтың,Азамат,Азамат,1,1,3,9
kazroberta_silver,8,кішкентай,кішкентай,кішкентай,1,1,1,9
kazroberta_silver,8,бір,бір,бір,1,1,31,3
kazroberta_silver,8,күшігі,күшік,күшік,1,1,1,6
kazroberta_silver,8,бар,бар,бар,1,1,27,3
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,қазір,қазір,қазір,1,1,3,5
kazroberta_silver,8,ол,ол,ол,1,1,16,2
kazroberta_silver,8,да,да,да,1,1,36,2
kazroberta_silver,8,бақшада,бақша,бақша,1,1,2,7
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Ұлттық,ұлттық,ұлттық,1,1,1,6
kazroberta_silver,8,мейрамы,мейрам,мейрамы,0,1,0,7
kazroberta_silver,8,11,11,11,1,1,4,2
kazroberta_silver,8,ақпан,ақпан,ақпан,1,1,0,5
kazroberta_silver,8,—,—,—,1,1,82,1
kazroberta_silver,8,Революция,революция,Революция,0,1,0,9
kazroberta_silver,8,күні,күн,күн,1,1,2,4
kazroberta_silver,8,(,(,(,1,1,41,1
kazroberta_silver,8,1979,1979,1979,1,1,1,4
kazroberta_silver,8,),),),1,1,41,1
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Төбелес,төбелес,төбелес,1,1,0,7
kazroberta_silver,8,болса,бол,бол,1,1,3,5
kazroberta_silver,8,жасаққа,жасақ,жасаққа,0,1,0,7
kazroberta_silver,8,шығамын,шық,шығамын,0,0,0,7
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,қыз,қыз,қыз,1,1,3,3
kazroberta_silver,8,қашқан,қаш,қаш,1,1,2,6
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,қатын,қатын,қатын,1,1,4,5
kazroberta_silver,8,кеткен,кет,кет,1,1,0,6
kazroberta_silver,8,топтардан,топ,топтардан,0,0,0,9
kazroberta_silver,8,қалмаймын,қал,қалмаймын,0,0,0,9
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Қазақстан,Қазақстан,Қазақстан,1,1,21,9
kazroberta_silver,8,бизнесі,бизнес,бизнес,1,1,1,7
kazroberta_silver,8,соңғы,соңғы,соң,0,1,1,5
kazroberta_silver,8,уақытта,уақыт,уақытта,0,1,0,7
kazroberta_silver,8,Арменияға,Армения,Арменияға,0,1,0,9
kazroberta_silver,8,жіті,жіті,жіті,1,1,1,4
kazroberta_silver,8,назар,назар,назар,1,1,2,5
kazroberta_silver,8,аудара,аудар,аудара,0,1,0,6
kazroberta_silver,8,бастады,баста,баста,1,1,12,7
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Астанасы,астана,Астанасы,0,1,0,8
kazroberta_silver,8,—,—,—,1,1,82,1
kazroberta_silver,8,Тегеран,Тегеран,Тегеран,1,1,1,7
kazroberta_silver,8,қаласы,қала,қала,1,1,2,6
kazroberta_silver,8,(,(,(,1,1,41,1
kazroberta_silver,8,айналасын,айнала,айналасын,0,1,0,9
kazroberta_silver,8,қосқанда,қос,қосқанда,0,0,0,8
kazroberta_silver,8,12,12,12,1,1,4,2
kazroberta_silver,8,миллионнан,миллион,миллион,1,1,1,10
kazroberta_silver,8,астам,астам,астам,1,1,5,5
kazroberta_silver,8,),),),1,1,41,1
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Тұруға,тұр,тұр,1,1,0,6
kazroberta_silver,8,мұршасы,мұрша,мұрша,1,1,0,7
kazroberta_silver,8,келмей,кел,келмей,0,0,0,6
kazroberta_silver,8,жатқан,жат,жат,1,1,7,6
kazroberta_silver,8,шал,шал,шал,1,1,0,3
kazroberta_silver,8,шаңыраққа,шаңырақ,шаңыраққа,0,1,0,9
kazroberta_silver,8,қараса,қара,қараса,0,1,0,6
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,шаңырақтың,шаңырақ,шаңырақ,1,1,0,10
kazroberta_silver,8,күлдіреуішінде,күлдіреуіш,күлдіреуішінде,0,0,0,14
kazroberta_silver,8,керулі,керулі,керулі,1,1,0,6
kazroberta_silver,8,тұрған,тұр,тұр,1,1,2,6
kazroberta_silver,8,кер,кер,кер,1,1,0,3
kazroberta_silver,8,биенің,бие,биенің,0,1,0,6
kazroberta_silver,8,төстігі,төстік,төстігі,0,1,0,7
kazroberta_silver,8,көзіне,көз,көзіне,0,1,0,6
kazroberta_silver,8,түседі,түс,түс,1,1,6,6
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Үкімет,үкімет,үкімет,1,1,1,6
kazroberta_silver,8,басына,бас,бас,1,1,1,6
kazroberta_silver,8,шиит,шиит,шиит,1,1,1,4
kazroberta_silver,8,дінбасыларының,дінбасы,дінбасыларының,0,1,0,14
kazroberta_silver,8,көсемі,көсем,көсемі,0,1,0,6
kazroberta_silver,8,аятолла,аятолла,аятолла,1,1,0,7
kazroberta_silver,8,Р.,Р.,Р.,1,1,1,2
kazroberta_silver,8,Хомейни,Хомейни,Хомейни,1,1,0,7
kazroberta_silver,8,келді,кел,кел,1,1,9,5
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Екіжақты,екіжақты,Екіжақты,0,1,0,8
kazroberta_silver,8,қарым-қатынастарды,қарым-қатынас,қарым-қатынастарды,0,0,0,18
kazroberta_silver,8,дамыту,дамыт,дамыту,0,1,0,6
kazroberta_silver,8,саласында,сала,саласында,0,1,0,9
kazroberta_silver,8,көптеген,көпте,көптеген,0,1,4,8
kazroberta_silver,8,жұмыстар,жұмыс,жұмыстар,0,1,0,8
kazroberta_silver,8,атқарылды,атқар,атқар,1,1,1,9
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Енді,енді,енді,1,1,2,4
kazroberta_silver,8,оларды,олар,олар,1,1,0,6
kazroberta_silver,8,мен,мен,мен,1,1,33,3
kazroberta_silver,8,несіне,не,несіне,0,0,0,6
kazroberta_silver,8,аяйын,ая,аяйын,0,0,0,5
kazroberta_silver,8,?,?,?,1,1,78,1
kazroberta_silver,8,Ұлттық,ұлттық,ұлттық,1,1,1,6
kazroberta_silver,8,байлықтың,байлық,байлықтың,0,1,0,9
kazroberta_silver,8,36%-ы,36,36%-ы,0,0,0,5
kazroberta_silver,8,өнеркәсіптен,өнеркәсіп,өнеркәсіптен,0,0,0,12
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,22%-ы,22,22%-ы,0,0,0,5
kazroberta_silver,8,ауыл,ауыл,ауыл,1,1,3,4
kazroberta_silver,8,шаруашылығынан,шаруашылық,шаруашылығынан,0,0,0,14
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,қалғаны,қал,қалғаны,0,0,0,7
kazroberta_silver,8,қызмет,қызмет,қызмет,1,1,2,6
kazroberta_silver,8,көрсету,көрсет,көрсет,1,1,1,7
kazroberta_silver,8,секторынан,сектор,секторынан,0,1,0,10
kazroberta_silver,8,тұрады,тұр,тұр,1,1,8,6
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Мейлі,мейлі,мейлі,1,1,0,5
kazroberta_silver,8,жаңа,жаңа,жаңа,1,1,16,4
kazroberta_silver,8,түскен,түс,түс,1,1,3,6
kazroberta_silver,8,келіншек,келіншек,келіншек,1,1,0,8
kazroberta_silver,8,болсын,бол,бол,1,1,3,6
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,қатын,қатын,қатын,1,1,4,5
kazroberta_silver,8,біткенді,біт,біт,1,1,1,8
kazroberta_silver,8,"""","""","""",1,1,26,1
kazroberta_silver,8,шеше,шеше,шеше,1,1,0,4
kazroberta_silver,8,"""","""","""",1,1,26,1
kazroberta_silver,8,дейді,де,де,1,1,3,5
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Осы,осы,осы,1,1,15,3
kazroberta_silver,8,жылдары,жыл,жыл,1,1,4,7
kazroberta_silver,8,ауыл,ауыл,ауыл,1,1,3,4
kazroberta_silver,8,шаруашылығында,шаруашылық,шаруашылығында,0,0,0,14
kazroberta_silver,8,маңызды,маңызды,маңызды,1,1,3,7
kazroberta_silver,8,өзгерістер,өзгеріс,өзгеріс,1,1,3,10
kazroberta_silver,8,болды,бол,бол,1,1,28,5
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,—,—,—,1,1,82,1
kazroberta_silver,8,Немене,немене,немене,1,1,1,6
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,жаным,жан,жаным,0,1,0,5
kazroberta_silver,8,?,?,?,1,1,78,1
kazroberta_silver,8,Дінге,дін,Дінге,0,1,0,5
kazroberta_silver,8,де,да,да,1,1,24,2
kazroberta_silver,8,жақсы,жақсы,жақсы,1,1,13,5
kazroberta_silver,8,—,—,—,1,1,82,1
kazroberta_silver,8,білгендік,біл,білгендік,0,0,0,9
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Ауа,ауа,Ауа,0,1,0,3
kazroberta_silver,8,райы,райы,райы,1,1,0,4
kazroberta_silver,8,бүгін,бүгін,бүгін,1,1,1,5
kazroberta_silver,8,әбден,әбден,әбден,1,1,4,5
kazroberta_silver,8,жақсы,жақсы,жақсы,1,1,13,5
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,жылы,жылы,жыл,0,1,11,4
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Учаскедегі,учаске,Учаскедегі,0,1,0,10
kazroberta_silver,8,пайдалану,пайдалану,пайдалану,1,1,0,9
kazroberta_silver,8,жылдамдығы,жылдамдық,жылдамдығы,0,0,0,10
kazroberta_silver,8,350,350,350,1,1,0,3
kazroberta_silver,8,км,км,км,1,1,0,2
kazroberta_silver,8,/,/,/,1,1,2,1
kazroberta_silver,8,сағат,сағат,сағат,1,1,1,5
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Ендеше,ендеше,ендеше,1,1,3,6
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,біз,біз,біз,1,1,11,3
kazroberta_silver,8,тіршілік,тіршілік,тіршілік,1,1,0,8
kazroberta_silver,8,қып,қыл,қы,0,1,0,3
kazroberta_silver,8,жүрміз,жүр,жүрміз,0,1,0,6
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Бір,бір,бір,1,1,9,3
kazroberta_silver,8,құрам,құрам,құрам,1,1,0,5
kazroberta_silver,8,940,940,940,1,1,0,3
kazroberta_silver,8,адамға,адам,адам,1,1,3,6
kazroberta_silver,8,арналған,арна,арна,1,1,1,8
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Одан,ол,ол,1,1,4,4
kazroberta_silver,8,өзгесін,өзге,өзгесін,0,1,0,7
kazroberta_silver,8,артық,артық,артық,1,1,5,5
kazroberta_silver,8,керек,керек,керек,1,1,17,5
kazroberta_silver,8,қылмады,қыл,қылмады,0,1,0,7
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Өзен,өзен,өзен,1,1,0,4
kazroberta_silver,8,бойындағы,бой,бой,1,1,1,9
kazroberta_silver,8,ел,ел,ел,1,1,13,2
kazroberta_silver,8,қайда,қайда,қайда,1,1,10,5
kazroberta_silver,8,?,?,?,1,1,78,1
kazroberta_silver,8,Жұмыстың,жұмыс,Жұмыстың,0,1,0,8
kazroberta_silver,8,ерекшелігі,ерекшелік,ерекшелігі,0,1,0,10
kazroberta_silver,8,-,-,-,1,1,76,1
kazroberta_silver,8,алынған,алын,алын,1,1,1,7
kazroberta_silver,8,нәтижелердің,нәтиже,нәтижелердің,0,1,0,12
kazroberta_silver,8,инновациялық,инновациялық,инновациялық,1,1,0,12
kazroberta_silver,8,бағыты,бағыт,бағыты,0,1,0,6
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Жаңа,жаңа,жаңа,1,1,2,4
kazroberta_silver,8,үкімет,үкімет,үкімет,1,1,1,6
kazroberta_silver,8,халықтың,халық,халық,1,1,3,8
kazroberta_silver,8,қысымымен,қысым,қысымымен,0,1,0,9
kazroberta_silver,8,1919,1919,1919,1,1,0,4
kazroberta_silver,8,ж.,ж.,ж.,1,1,22,2
kazroberta_silver,8,ағылшын,ағылшын,ағылшын,1,1,3,7
kazroberta_silver,8,-,-,-,1,1,76,1
kazroberta_silver,8,парсы,парсы,парсы,1,1,5,5
kazroberta_silver,8,шартын,шарт,шартын,0,1,0,6
kazroberta_silver,8,жойылды,жой,жой,1,1,3,7
kazroberta_silver,8,деп,де,де,1,1,33,3
kazroberta_silver,8,жариялады,жарияла,жарияла,1,1,2,9
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Чемпионаттың,чемпионат,Чемпионаттың,0,1,0,12
kazroberta_silver,8,жеңімпазы,жеңімпаз,жеңімпазы,0,1,0,9
kazroberta_silver,8,Швеция,Швеция,Швеция,1,1,0,6
kazroberta_silver,8,құрамасы,құрама,құрама,1,1,1,8
kazroberta_silver,8,атанды,атан,атан,1,1,2,6
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,12,12,12,1,1,4,2
kazroberta_silver,8,ғасырда,ғасыр,ғасыр,1,1,7,7
kazroberta_silver,8,салжұқтар,салжұқ,салжұқ,1,1,1,9
kazroberta_silver,8,бірнеше,бірнеше,бірнеше,1,1,1,7
kazroberta_silver,8,сұлтандыққа,сұлтандық,сұлтандыққа,0,1,0,11
kazroberta_silver,8,бөлініп,бөл,бөл,1,1,1,7
kazroberta_silver,8,кетті,кет,кет,1,1,12,5
kazroberta_silver,8,де,да,да,1,1,24,2
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,осы,осы,осы,1,1,18,3
kazroberta_silver,8,ғасырдың,ғасыр,ғасыр,1,1,9,8
kazroberta_silver,8,аяғына,аяқ,аяғ,0,0,0,6
kazroberta_silver,8,таман,таман,таман,1,1,1,5
kazroberta_silver,8,бүкіл,бүкіл,бүкіл,1,1,3,5
kazroberta_silver,8,Иранды,Иран,Иран,1,1,2,6
kazroberta_silver,8,түркі,түркі,түркі,1,1,3,5
kazroberta_silver,8,қыпшақ,қыпшақ,қыпшақ,1,1,0,6
kazroberta_silver,8,тайпасынан,тайпа,тайпасынан,0,1,0,10
kazroberta_silver,8,шыққан,шық,шық,1,1,3,6
kazroberta_silver,8,Хорезм,Хорезм,Хорезм,1,1,0,6
kazroberta_silver,8,шаһы,шаһ,шаһ,1,1,1,4
kazroberta_silver,8,Текеш,Текеш,Текеш,1,1,0,5
kazroberta_silver,8,басып,бас,бас,1,1,6,5
kazroberta_silver,8,алды,ал,ал,1,1,9,4
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Анда,анда,анда,1,1,0,4
kazroberta_silver,8,-,-,-,1,1,76,1
kazroberta_silver,8,санда,сан,санда,0,1,0,5
kazroberta_silver,8,қара,қара,қара,1,1,1,4
kazroberta_silver,8,мұрт,мұрт,мұрт,1,1,0,4
kazroberta_silver,8,оған,ол,ол,1,1,6,4
kazroberta_silver,8,сөз,сөз,сөз,1,1,2,3
kazroberta_silver,8,үйретіп,үйрет,үйрет,1,1,0,7
kazroberta_silver,8,тұрды,тұр,тұр,1,1,3,5
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Әңгімелесуші,әңгімелес,Әңгімелесуші,0,0,0,12
kazroberta_silver,8,тараптар,тарап,тараптар,0,1,0,8
kazroberta_silver,8,әлемдегі,әлем,әлем,1,1,2,8
kazroberta_silver,8,саяси,саяси,саяси,1,1,4,5
kazroberta_silver,8,және,және,және,1,1,52,4
kazroberta_silver,8,экономикалық,экономикалық,экономикалық,1,1,7,12
kazroberta_silver,8,ахуалды,ахуал,ахуалды,0,1,0,7
kazroberta_silver,8,талқылады,талқыла,талқылады,0,1,0,9
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Сондықтан,сондықтан,сондықтан,1,1,4,9
kazroberta_silver,8,Бәсекелестікті,бәсекелестік,Бәсекелестікті,0,0,0,14
kazroberta_silver,8,қорғау,қорға,қорға,1,1,0,6
kazroberta_silver,8,жөніндегі,жөн,жөн,1,1,2,9
kazroberta_silver,8,арнаулы,арнаулы,арнаулы,1,1,0,7
kazroberta_silver,8,агенттік,агенттік,агенттік,1,1,0,8
kazroberta_silver,8,құрылады,құр,құрылады,0,1,0,8
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Таққа,тақ,таққа,0,1,0,5
kazroberta_silver,8,1952,1952,1952,1,1,1,4
kazroberta_silver,8,жылдың,жыл,жыл,1,1,12,6
kazroberta_silver,8,6,6,6,1,1,0,1
kazroberta_silver,8,ақпанында,ақпан,ақпан,1,1,0,9
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,яғни,яғни,яғни,1,1,1,4
kazroberta_silver,8,25,25,25,1,1,0,2
kazroberta_silver,8,жасында,жас,жасында,0,1,0,7
kazroberta_silver,8,",",",",",",1,1,454,1
kazroberta_silver,8,әкесі,әке,әкес,0,0,0,5
kazroberta_silver,8,—,—,—,1,1,82,1
kazroberta_silver,8,VI,VI,VI,1,1,0,2
kazroberta_silver,8,Георгтың,Георг,Георгтың,0,1,0,8
kazroberta_silver,8,өлімінен,өлім,өлім,1,1,1,8
kazroberta_silver,8,кейін,кейін,кейін,1,1,23,5
kazroberta_silver,8,отырды,отыр,отыр,1,1,1,6
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Кейбір,кейбір,кейбір,1,1,0,6
kazroberta_silver,8,қоралардың,қора,қоралардың,0,1,0,10
kazroberta_silver,8,қасында,қас,қас,1,1,0,7
kazroberta_silver,8,қарауытқан,қарауыт,қарауытқан,0,1,0,10
kazroberta_silver,8,мал,мал,мал,1,1,7,3
kazroberta_silver,8,көрінеді,көр,көр,1,1,3,8
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Сондай-ақ,сондай-ақ,сондай-ақ,1,1,2,9
kazroberta_silver,8,жаттығу,жаттығу,жаттығу,1,1,0,7
kazroberta_silver,8,залы,зал,залы,0,1,0,4
kazroberta_silver,8,мен,мен,мен,1,1,33,3
kazroberta_silver,8,қысқы,қысқы,қысқы,1,1,0,5
kazroberta_silver,8,бақ,бақ,бақ,1,1,0,3
kazroberta_silver,8,бар,бар,бар,1,1,27,3
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Театр,театр,театр,1,1,0,5
kazroberta_silver,8,өнерінің,өнер,өнер,1,1,1,8
kazroberta_silver,8,негізі,негіз,негіз,1,1,1,6
kazroberta_silver,8,халықтық,халықтық,халықтық,1,1,1,8
kazroberta_silver,8,салт,салт,салт,1,1,0,4
kazroberta_silver,8,-,-,-,1,1,76,1
kazroberta_silver,8,дәстүрлерде,дәстүр,дәстүрлерде,0,0,0,11
kazroberta_silver,8,жатыр,жат,жат,1,1,15,5
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,–,–,–,1,1,31,1
kazroberta_silver,8,Сіздер,сіздер,сіздер,1,1,1,6
kazroberta_silver,8,“,“,“,1,1,2,1
kazroberta_silver,8,Нұр,Нұр,Нұр,1,1,0,3
kazroberta_silver,8,Отан,Отан,отан,0,1,1,4
kazroberta_silver,8,”,”,”,1,1,2,1
kazroberta_silver,8,партиясы,партия,партиясы,0,1,0,8
kazroberta_silver,8,ұсынғандар,ұсын,ұсынғандар,0,0,0,10
kazroberta_silver,8,болып,бол,бол,1,1,26,5
kazroberta_silver,8,табыласыздар,тап,табыласыздар,0,0,0,12
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Кәсіпорында,кәсіпорын,Кәсіпорында,0,1,0,11
kazroberta_silver,8,сапа,сапа,сапа,1,1,0,4
kazroberta_silver,8,менеджментінің,менеджмент,менеджментінің,0,0,0,14
kazroberta_silver,8,жүйесі,жүйе,жүйес,0,1,0,6
kazroberta_silver,8,енгізілген,енгіз,енгіз,1,1,1,10
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Бұл,бұл,бұл,1,1,35,3
kazroberta_silver,8,жолғы,жолғы,жолғы,1,1,0,5
kazroberta_silver,8,форумның,форум,форумның,0,1,0,8
kazroberta_silver,8,тақырыбы,тақырып,тақырыбы,0,0,0,8
kazroberta_silver,8,–,–,–,1,1,31,1
kazroberta_silver,8,«,«,«,1,1,15,1
kazroberta_silver,8,Дағдарыстан,дағдарыс,Дағдарыстан,0,0,0,11
kazroberta_silver,8,кейінгі,кейінгі,кейінгі,1,1,0,7
kazroberta_silver,8,басқару,басқару,басқару,1,1,0,7
kazroberta_silver,8,»,»,»,1,1,14,1
kazroberta_silver,8,деп,де,де,1,1,33,3
kazroberta_silver,8,аталды,ата,атал,0,0,0,6
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,-,-,-,1,1,76,1
kazroberta_silver,8,Сізді,сіз,сіз,1,1,2,5
kazroberta_silver,8,Гонконгте,Гонконг,Гонконгте,0,1,0,9
kazroberta_silver,8,құшақ,құшақ,құшақ,1,1,0,5
kazroberta_silver,8,жая,жай,жая,0,0,0,3
kazroberta_silver,8,қарсы,қарсы,қарсы,1,1,7,5
kazroberta_silver,8,алу,ал,ал,1,1,1,3
kazroberta_silver,8,біз,біз,біз,1,1,11,3
kazroberta_silver,8,үшін,үшін,үшін,1,1,25,4
kazroberta_silver,8,үлкен,үлкен,үлкен,1,1,20,5
kazroberta_silver,8,құрмет,құрмет,құрмет,1,1,0,6
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Әлі,әлі,әлі,1,1,1,3
kazroberta_silver,8,де,де,да,0,1,24,2
kazroberta_silver,8,Азаматты,Азамат,Азамат,1,1,2,8
kazroberta_silver,8,табуға,тап,тап,1,1,1,6
kazroberta_silver,8,әрекет,әрекет,әрекет,1,1,1,6
kazroberta_silver,8,етіп,ет,ет,1,1,1,4
kazroberta_silver,8,жүр,жүр,жүр,1,1,2,3
kazroberta_silver,8,.,.,.,1,1,755,1
kazroberta_silver,8,Ол,ол,ол,1,1,18,2
kazroberta_silver,8,"""","""","""",1,1,26,1
kazroberta_silver,8,Азамат,Азамат,Азамат,1,1,9,6
kazroberta_silver,8,қай,қай,қай,1,1,3,3
kazroberta_silver,8,жерге,жер,жер,1,1,6,5
kazroberta_silver,8,кетті,кет,кет,1,1,12,5
kazroberta_silver,8,?,?,?,1,1,78,1
kazroberta_silver,8,Оны,ол,ол,1,1,4,3
kazroberta_silver,8,көрдіңдер,көр,көрдіңдер,0,0,0,9
kazroberta_silver,8,ме,ма,ма,1,1,1,2
